Joints
100
,,nathaniel:Thigh_Shank,,,nathaniel:World_Thigh,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,mm,mm,mm
1009,0,66.6239,-56.3215,-67.7623,-69.0493,507.943,260.377,100,100,100,-91.1543,9.66009,142.731,-43.3524,673.136,320.645,100,100,100,-103.693,563.409,308.992,-7.38482,567.88,335.54,-103.693,563.409,308.992,-7.38482,567.88,335.54
1010,0,66.9487,-56.0767,-67.9051,-69.2811,510.859,262.506,100,100,100,-91.1354,10.578,142.89,-43.5626,675.688,322.059,100,100,100,-104.156,566.014,311.61,-7.80858,570.457,338.02,-104.156,566.014,311.61,-7.80858,570.457,338.02
1011,0,67.2964,-55.6082,-67.9861,-69.6613,513.759,264.694,100,100,100,-91.162,11.4802,143.102,-43.7678,678.222,323.407,100,100,100,-104.661,568.5,314.301,-8.25998,573.116,340.485,-104.661,568.5,314.301,-8.25998,573.116,340.485
1012,0,67.5494,-55.2316,-68.0906,-69.9611,516.674,266.854,100,100,100,-91.2734,12.3565,143.243,-44.0712,680.704,324.757,100,100,100,-105.122,571.029,316.887,-8.6816,575.762,342.904,-105.122,571.029,316.887,-8.6816,575.762,342.904
1013,0,67.6462,-54.729,-68.2381,-70.2879,519.622,269.025,100,100,100,-91.4468,13.1461,143.405,-44.4421,683.177,326.004,100,100,100,-105.485,573.551,319.416,-8.97644,578.485,345.139,-105.485,573.551,319.416,-8.97644,578.485,345.139
1014,0,67.9948,-54.4474,-68.2373,-70.5549,522.592,271.089,100,100,100,-91.7688,13.8012,143.514,-44.8804,685.702,327.259,100,100,100,-105.919,576.059,321.705,-9.4424,581.249,347.501,-105.919,576.059,321.705,-9.4424,581.249,347.501
1015,0,68.1105,-53.9911,-68.3966,-70.9,525.585,273.218,100,100,100,-92.1996,14.453,143.642,-45.3402,688.322,328.521,100,100,100,-106.186,578.612,324.116,-9.69129,584.097,349.78,-106.186,578.612,324.116,-9.69129,584.097,349.78
1016,0,68.3945,-53.6054,-68.4233,-71.2664,528.583,275.293,100,100,100,-92.6034,15.1426,143.714,-45.7893,690.983,329.759,100,100,100,-106.632,581.194,326.437,-10.1602,586.977,352.123,-106.632,581.194,326.437,-10.1602,586.977,352.123
1017,0,68.724,-53.1533,-68.3914,-71.7196,531.563,277.355,100,100,100,-92.9512,15.829,143.786,-46.2157,693.633,330.988,100,100,100,-107.173,583.744,328.752,-10.7237,589.87,354.441,-107.173,583.744,328.752,-10.7237,589.87,354.441
1018,0,68.977,-52.7452,-68.4714,-72.0881,534.552,279.387,100,100,100,-93.1278,16.6793,143.835,-46.616,696.255,332.241,100,100,100,-107.725,586.402,331.156,-11.2533,592.664,356.731,-107.725,586.402,331.156,-11.2533,592.664,356.731
1019,0,69.2724,-52.2969,-68.5201,-72.4964,537.523,281.381,100,100,100,-93.3218,17.5056,143.887,-47.0079,698.868,333.498,100,100,100,-108.298,589.015,333.539,-11.8137,595.465,359.017,-108.298,589.015,333.539,-11.8137,595.465,359.017
1020,0,69.5984,-51.8445,-68.5216,-72.9031,540.509,283.263,100,100,100,-93.429,18.3335,143.975,-47.3882,701.463,334.69,100,100,100,-108.908,591.627,335.843,-12.405,598.283,361.198,-108.908,591.627,335.843,-12.405,598.283,361.198
1021,0,69.8748,-51.4985,-68.5337,-73.284,543.537,285.039,100,100,100,-93.6471,19.0471,144.079,-47.7568,704.116,335.894,100,100,100,-109.379,594.286,338.003,-12.8801,601.175,363.31,-109.379,594.286,338.003,-12.8801,601.175,363.31
1022,0,70.1949,-51.0847,-68.5442,-73.7021,546.604,286.842,100,100,100,-93.7795,19.7824,144.249,-48.1383,706.803,336.981,100,100,100,-109.887,596.948,340.194,-13.3753,604.101,365.381,-109.887,596.948,340.194,-13.3753,604.101,365.381
1023,0,70.4951,-50.7536,-68.5673,-74.1401,549.719,288.594,100,100,100,-94.0149,20.5263,144.331,-48.6283,709.542,338.059,100,100,100,-110.457,599.702,342.287,-13.957,607.068,367.456,-110.457,599.702,342.287,-13.957,607.068,367.456
1024,0,70.8291,-50.4804,-68.6177,-74.5439,552.886,290.326,100,100,100,-94.2708,21.284,144.348,-49.207,712.242,339.088,100,100,100,-111.09,602.491,344.312,-14.6145,609.991,369.534,-111.09,602.491,344.312,-14.6145,609.991,369.534
1025,0,71.2227,-50.2045,-68.69,-74.9412,555.974,292.005,100,100,100,-94.4965,21.9369,144.392,-49.7735,714.847,340.017,100,100,100,-111.69,605.151,346.225,-15.241,612.781,371.512,-111.69,605.151,346.225,-15.241,612.781,371.512
1026,0,71.6214,-49.8065,-68.724,-75.4151,558.989,293.643,100,100,100,-94.7404,22.5883,144.423,-50.3905,717.384,340.871,100,100,100,-112.367,607.701,348.095,-15.943,615.544,373.412,-112.367,607.701,348.095,-15.943,615.544,373.412
1027,0,72.0179,-49.538,-68.8048,-75.7406,561.907,295.091,100,100,100,-95.1389,23.1485,144.377,-51.0649,719.812,341.695,100,100,100,-112.936,610.16,349.734,-16.5728,618.161,375.229,-112.936,610.16,349.734,-16.5728,618.161,375.229
1028,0,72.394,-49.0113,-68.7785,-76.3093,564.693,296.471,100,100,100,-95.368,23.8036,144.317,-51.7134,722.092,342.418,100,100,100,-113.759,612.476,351.373,-17.4164,620.723,376.871,-113.759,612.476,351.373,-17.4164,620.723,376.871
1029,0,72.7621,-48.7218,-68.7939,-76.5808,567.417,297.682,100,100,100,-95.6803,24.3419,144.296,-52.3242,724.272,343.121,100,100,100,-114.301,614.728,352.809,-18.009,623.168,378.435,-114.301,614.728,352.809,-18.009,623.168,378.435
1030,0,73.0571,-48.4278,-68.813,-76.8543,569.996,298.802,100,100,100,-95.8495,24.8121,144.334,-52.8689,726.336,343.762,100,100,100,-114.793,616.88,354.147,-18.5202,625.489,379.787,-114.793,616.88,354.147,-18.5202,625.489,379.787
1031,0,73.3201,-48.131,-68.8355,-77.0902,572.418,299.848,100,100,100,-96.0543,25.2133,144.384,-53.3249,728.376,344.407,100,100,100,-115.168,618.925,355.413,-18.9166,627.736,381.064,-115.168,618.925,355.413,-18.9166,627.736,381.064
1032,0,73.6305,-47.8053,-68.721,-77.4493,574.653,300.777,100,100,100,-96.174,25.7178,144.347,-53.7008,730.354,344.969,100,100,100,-115.761,620.897,356.556,-19.5415,629.905,382.258,-115.761,620.897,356.556,-19.5415,629.905,382.258
1033,0,73.8803,-47.6132,-68.7448,-77.6411,576.742,301.652,100,100,100,-96.2497,26.1472,144.323,-54.0055,732.289,345.516,100,100,100,-116.153,622.828,357.62,-19.9461,631.875,383.356,-116.153,622.828,357.62,-19.9461,631.875,383.356
1034,0,74.0852,-47.3732,-68.6795,-77.9142,578.65,302.408,100,100,100,-96.2049,26.5723,144.319,-54.221,734.093,346.004,100,100,100,-116.603,624.631,358.578,-20.3925,633.756,384.273,-116.603,624.631,358.578,-20.3925,633.756,384.273
1035,0,74.3326,-47.1801,-68.6457,-78.2012,580.372,303.115,100,100,100,-96.1702,26.9357,144.294,-54.4167,735.764,346.448,100,100,100,-117.046,626.265,359.439,-20.8423,635.417,385.149,-117.046,626.265,359.439,-20.8423,635.417,385.149
1036,0,74.4808,-47.0247,-68.6492,-78.4401,581.916,303.694,100,100,100,-96.1307,27.3751,144.228,-54.5813,737.296,346.816,100,100,100,-117.451,627.821,360.21,-21.2376,636.933,385.9,-117.451,627.821,360.21,-21.2376,636.933,385.9
1037,0,74.5423,-46.92,-68.6665,-78.6277,583.308,304.199,100,100,100,-96.0264,27.658,144.213,-54.719,738.627,347.124,100,100,100,-117.743,629.216,360.823,-21.504,638.274,386.437,-117.743,629.216,360.823,-21.504,638.274,386.437
1038,0,74.6353,-46.836,-68.5538,-78.8987,584.516,304.602,100,100,100,-95.9956,27.9988,144.085,-54.8776,739.824,347.423,100,100,100,-118.212,630.484,361.31,-21.9857,639.527,386.974,-118.212,630.484,361.31,-21.9857,639.527,386.974
1039,0,74.6829,-46.9333,-68.586,-78.9809,585.641,304.999,100,100,100,-95.9384,28.2835,144.047,-55.0057,740.918,347.652,100,100,100,-118.437,631.696,361.761,-22.2056,640.598,387.457,-118.437,631.696,361.761,-22.2056,640.598,387.457
1040,0,74.7136,-46.93,-68.6035,-79.1702,586.58,305.43,100,100,100,-95.9701,28.5649,143.961,-55.1341,741.9,347.867,100,100,100,-118.704,632.725,362.22,-22.4752,641.559,387.949,-118.704,632.725,362.22,-22.4752,641.559,387.949
1041,0,74.6977,-46.9676,-68.5693,-79.3814,587.339,305.758,100,100,100,-95.9961,28.7419,143.908,-55.2685,742.677,348.01,100,100,100,-118.951,633.562,362.513,-22.7287,642.373,388.274,-118.951,633.562,362.513,-22.7287,642.373,388.274
1042,0,74.7147,-46.9892,-68.5159,-79.6407,587.887,305.99,100,100,100,-96.0711,28.8869,143.878,-55.4305,743.302,348.114,100,100,100,-119.209,634.173,362.736,-23.0055,643.021,388.555,-119.209,634.173,362.736,-23.0055,643.021,388.555
1043,0,74.7242,-46.9944,-68.4725,-79.888,588.27,306.144,100,100,100,-96.1647,28.8958,143.865,-55.5873,743.682,348.193,100,100,100,-119.401,634.534,362.841,-23.2183,643.45,388.715,-119.401,634.534,362.841,-23.2183,643.45,388.715
1044,0,74.7938,-46.9456,-68.3962,-80.1997,588.471,306.294,100,100,100,-96.237,28.9132,143.815,-55.7633,743.902,348.256,100,100,100,-119.704,634.706,362.929,-23.5498,643.693,388.882,-119.704,634.706,362.929,-23.5498,643.693,388.882
1045,0,74.8224,-46.9668,-68.3612,-80.4358,588.522,306.375,100,100,100,-96.3115,28.9022,143.757,-55.944,743.974,348.322,100,100,100,-119.943,634.763,362.95,-23.8129,643.764,388.989,-119.943,634.763,362.95,-23.8129,643.764,388.989
1046,0,74.807,-47.0019,-68.3331,-80.6627,588.437,306.332,100,100,100,-96.3296,28.9148,143.7,-56.1119,743.937,348.31,100,100,100,-120.183,634.738,362.876,-24.0635,643.716,388.96,-120.183,634.738,362.876,-24.0635,643.716,388.96
1047,0,74.7111,-47.0519,-68.3393,-80.8367,588.233,306.198,100,100,100,-96.3518,28.8903,143.653,-56.3003,743.787,348.271,100,100,100,-120.351,634.618,362.724,-24.2283,643.563,388.809,-120.351,634.618,362.724,-24.2283,643.563,388.809
1048,0,74.6591,-47.0462,-68.2458,-81.0786,587.9,305.981,100,100,100,-96.3892,28.838,143.628,-56.4924,743.59,348.169,100,100,100,-120.582,634.361,362.485,-24.4719,643.383,388.59,-120.582,634.361,362.485,-24.4719,643.383,388.59
1049,0,74.6204,-47.023,-68.1443,-81.3195,587.507,305.728,100,100,100,-96.3901,28.7751,143.62,-56.6999,743.306,347.999,100,100,100,-120.829,634.02,362.2,-24.7279,643.125,388.309,-120.829,634.02,362.2,-24.7279,643.125,388.309
1050,0,74.6313,-47.0225,-68.0875,-81.5588,587.066,305.473,100,100,100,-96.4252,28.7526,143.552,-56.9602,742.936,347.817,100,100,100,-121.135,633.621,361.912,-25.0518,642.74,388.084,-121.135,633.621,361.912,-25.0518,642.74,388.084
1051,0,74.7027,-46.9967,-68.0139,-81.8152,586.532,305.158,100,100,100,-96.4939,28.6574,143.491,-57.2337,742.473,347.616,100,100,100,-121.445,633.072,361.552,-25.396,642.247,387.828,-121.445,633.072,361.552,-25.396,642.247,387.828
1052,0,74.798,-47.001,-67.9734,-82.0184,585.953,304.779,100,100,100,-96.5089,28.5627,143.419,-57.489,741.906,347.421,100,100,100,-121.746,632.466,361.159,-25.7256,641.625,387.544,-121.746,632.466,361.159,-25.7256,641.625,387.544
1053,0,74.9242,-46.9704,-67.8754,-82.2067,585.331,304.333,100,100,100,-96.5594,28.4233,143.33,-57.7393,741.302,347.239,100,100,100,-122.057,631.786,360.698,-26.0815,640.989,387.23,-122.057,631.786,360.698,-26.0815,640.989,387.23
1054,0,74.9189,-46.9274,-67.8985,-82.3227,584.717,303.888,100,100,100,-96.601,28.3207,143.223,-57.9361,740.681,347.078,100,100,100,-122.234,631.16,360.289,-26.2664,640.326,386.864,-122.234,631.16,360.289,-26.2664,640.326,386.864
1055,0,75.0227,-46.8146,-67.8945,-82.4421,584.145,303.522,100,100,100,-96.6251,28.2406,143.172,-58.0718,740.094,346.935,100,100,100,-122.4,630.498,359.998,-26.4472,639.69,386.617,-122.4,630.498,359.998,-26.4472,639.69,386.617
1056,0,75.1106,-46.7701,-67.8604,-82.5486,583.602,303.126,100,100,100,-96.6225,28.1739,143.136,-58.1859,739.578,346.82,100,100,100,-122.564,629.921,359.69,-26.6278,639.126,386.365,-122.564,629.921,359.69,-26.6278,639.126,386.365
1057,0,75.1806,-46.7349,-67.7849,-82.6283,583.142,302.773,100,100,100,-96.6415,28.0999,143.181,-58.2713,739.145,346.695,100,100,100,-122.644,629.401,359.426,-26.7273,638.709,386.135,-122.644,629.401,359.426,-26.7273,638.709,386.135
1058,0,75.1866,-46.7144,-67.7801,-82.6974,582.725,302.487,100,100,100,-96.6689,28.048,143.201,-58.3514,738.76,346.587,100,100,100,-122.683,628.966,359.216,-26.7708,638.316,385.926,-122.683,628.966,359.216,-26.7708,638.316,385.926
1059,0,75.2458,-46.6331,-67.7597,-82.8121,582.392,302.326,100,100,100,-96.6813,28.046,143.172,-58.4319,738.473,346.525,100,100,100,-122.82,628.613,359.11,-26.9156,637.994,385.837,-122.82,628.613,359.11,-26.9156,637.994,385.837
1060,0,75.2692,-46.606,-67.7837,-82.8566,582.158,302.238,100,100,100,-96.7018,28.0335,143.144,-58.5264,738.239,346.485,100,100,100,-122.893,628.362,359.04,-26.9917,637.729,385.783,-122.893,628.362,359.04,-26.9917,637.729,385.783
1061,0,75.3466,-46.5479,-67.7495,-82.9985,581.983,302.242,100,100,100,-96.7096,28.0373,143.108,-58.6291,738.066,346.469,100,100,100,-123.075,628.152,359.03,-27.1873,637.54,385.814,-123.075,628.152,359.03,-27.1873,637.54,385.814
1062,0,75.3618,-46.5953,-67.8129,-83.0254,581.87,302.227,100,100,100,-96.693,28.0297,143.098,-58.7504,737.941,346.456,100,100,100,-123.141,628.049,359.011,-27.2496,637.356,385.809,-123.141,628.049,359.011,-27.2496,637.356,385.809
1063,0,75.4277,-46.5343,-67.7745,-83.204,581.769,302.232,100,100,100,-96.6748,28.0766,143.063,-58.8826,737.845,346.439,100,100,100,-123.376,627.932,359.025,-27.4912,637.251,385.845,-123.376,627.932,359.025,-27.4912,637.251,385.845
1064,0,75.4748,-46.5029,-67.7304,-83.3808,581.722,302.249,100,100,100,-96.6871,28.0923,143.02,-59.0299,737.77,346.454,100,100,100,-123.599,627.859,359.026,-27.7281,637.195,385.889,-123.599,627.859,359.026,-27.7281,637.195,385.889
1065,0,75.3645,-46.6301,-67.752,-83.3911,581.8,302.201,100,100,100,-96.7235,28.1452,143.002,-59.1622,737.784,346.504,100,100,100,-123.638,627.996,359.008,-27.764,637.278,385.88,-123.638,627.996,359.008,-27.764,637.278,385.88
1066,0,75.3514,-46.6619,-67.6878,-83.5079,581.966,302.305,100,100,100,-96.7466,28.2069,143,-59.2723,737.876,346.578,100,100,100,-123.78,628.15,359.105,-27.9176,637.471,386.002,-123.78,628.15,359.105,-27.9176,637.471,386.002
1067,0,75.4126,-46.5849,-67.6224,-83.7289,582.219,302.575,100,100,100,-96.8373,28.3046,143.027,-59.3911,738.097,346.664,100,100,100,-123.955,628.325,359.374,-28.1118,637.778,386.296,-123.955,628.325,359.374,-28.1118,637.778,386.296
1068,0,75.3772,-46.6703,-67.6374,-83.7749,582.553,302.772,100,100,100,-96.9373,28.3765,143.068,-59.5254,738.395,346.7,100,100,100,-123.97,628.657,359.541,-28.1374,638.141,386.489,-123.97,628.657,359.541,-28.1374,638.141,386.489
1069,0,75.3421,-46.7613,-67.6971,-83.8493,582.919,302.973,100,100,100,-97.1025,28.4732,143.059,-59.7422,738.76,346.71,100,100,100,-124.03,629.043,359.699,-28.2145,638.527,386.707,-124.03,629.043,359.699,-28.2145,638.527,386.707
1070,0,75.3533,-46.7997,-67.7572,-83.9819,583.268,303.218,100,100,100,-97.2494,28.5195,143.045,-59.986,739.101,346.72,100,100,100,-124.147,629.37,359.865,-28.3497,638.862,386.933,-124.147,629.37,359.865,-28.3497,638.862,386.933
1071,0,75.3673,-46.8668,-67.8496,-84.1407,583.587,303.456,100,100,100,-97.3402,28.5554,142.986,-60.2431,739.362,346.761,100,100,100,-124.328,629.679,360.007,-28.5415,639.085,387.145,-124.328,629.679,360.007,-28.5415,639.085,387.145
1072,0,75.4405,-46.8802,-67.8501,-84.3653,583.809,303.592,100,100,100,-97.4172,28.5446,142.91,-60.5237,739.513,346.84,100,100,100,-124.619,629.845,360.07,-28.8604,639.231,387.314,-124.619,629.845,360.07,-28.8604,639.231,387.314
1073,0,75.4982,-46.906,-67.8468,-84.5566,583.955,303.62,100,100,100,-97.433,28.5546,142.814,-60.7816,739.558,346.904,100,100,100,-124.926,629.959,360.061,-29.1865,639.276,387.396,-124.926,629.959,360.061,-29.1865,639.276,387.396
1074,0,75.5568,-46.9467,-67.8227,-84.7505,584.036,303.56,100,100,100,-97.4133,28.5599,142.779,-60.9982,739.569,346.928,100,100,100,-125.197,630.017,360.01,-29.472,639.292,387.408,-125.197,630.017,360.01,-29.472,639.292,387.408
1075,0,75.5749,-46.9557,-67.7766,-84.9555,584.061,303.438,100,100,100,-97.405,28.5848,142.76,-61.2235,739.605,346.871,100,100,100,-125.461,630.059,359.908,-29.7447,639.341,387.335,-125.461,630.059,359.908,-29.7447,639.341,387.335
1076,0,75.576,-46.937,-67.7133,-85.1909,584.042,303.305,100,100,100,-97.3935,28.6299,142.76,-61.4622,739.66,346.729,100,100,100,-125.741,630.084,359.783,-30.0283,639.409,387.209,-125.741,630.084,359.783,-30.0283,639.409,387.209
1077,0,75.5761,-46.9255,-67.6388,-85.4417,583.979,303.16,100,100,100,-97.4105,28.6892,142.746,-61.747,739.727,346.509,100,100,100,-126.055,630.096,359.61,-30.3537,639.475,387.055,-126.055,630.096,359.61,-30.3537,639.475,387.055
1078,0,75.5539,-46.9634,-67.5633,-85.6892,583.874,302.971,100,100,100,-97.431,28.7024,142.729,-62.0253,739.776,346.265,100,100,100,-126.351,630.094,359.355,-30.6632,639.509,386.837,-126.351,630.094,359.355,-30.6632,639.509,386.837
1079,0,75.5815,-46.9674,-67.4702,-85.9767,583.701,302.737,100,100,100,-97.4698,28.633,142.684,-62.3554,739.756,345.989,100,100,100,-126.707,629.98,359.003,-31.0476,639.45,386.564,-126.707,629.98,359.003,-31.0476,639.45,386.564
1080,0,75.5979,-47.0401,-67.4129,-86.2458,583.476,302.43,100,100,100,-97.5648,28.5362,142.63,-62.7098,739.692,345.736,100,100,100,-127.023,629.827,358.596,-31.4016,639.323,386.278,-127.023,629.827,358.596,-31.4016,639.323,386.278
1081,0,75.6556,-47.0722,-67.3282,-86.5456,583.259,302.108,100,100,100,-97.5949,28.4311,142.577,-63.0414,739.557,345.46,100,100,100,-127.395,629.63,358.169,-31.8076,639.151,385.961,-127.395,629.63,358.169,-31.8076,639.151,385.961
1082,0,75.6702,-47.1188,-67.3045,-86.8367,583.016,301.76,100,100,100,-97.6494,28.341,142.503,-63.3796,739.381,345.213,100,100,100,-127.732,629.423,357.753,-32.17,638.925,385.64,-127.732,629.423,357.753,-32.17,638.925,385.64
1083,0,75.7068,-47.1369,-67.2835,-87.1453,582.74,301.441,100,100,100,-97.6633,28.2531,142.42,-63.7102,739.151,344.991,100,100,100,-128.104,629.17,357.37,-32.5627,638.633,385.339,-128.104,629.17,357.37,-32.5627,638.633,385.339
1084,0,75.7578,-47.1425,-67.2926,-87.42,582.417,301.143,100,100,100,-97.6834,28.1979,142.316,-64.0422,738.891,344.783,100,100,100,-128.471,628.881,357.026,-32.948,638.276,385.081,-128.471,628.881,357.026,-32.948,638.276,385.081
1085,0,75.765,-47.1459,-67.2365,-87.7466,582.054,300.783,100,100,100,-97.7111,28.2103,142.239,-64.368,738.637,344.588,100,100,100,-128.868,628.594,356.692,-33.3625,637.99,384.808,-128.868,628.594,356.692,-33.3625,637.99,384.808
1086,0,75.7578,-47.1305,-67.1253,-88.1,581.703,300.444,100,100,100,-97.6907,28.1756,142.19,-64.6697,738.341,344.421,100,100,100,-129.278,628.285,356.355,-33.7867,637.724,384.504,-129.278,628.285,356.355,-33.7867,637.724,384.504
1087,0,75.7768,-47.1663,-67.0513,-88.4213,581.413,300.162,100,100,100,-97.7024,28.1373,142.143,-64.96,738.078,344.272,100,100,100,-129.641,628.02,356.054,-34.1727,637.47,384.276,-129.641,628.02,356.054,-34.1727,637.47,384.276
1088,0,75.8217,-47.206,-66.9842,-88.7267,581.21,299.93,100,100,100,-97.7476,28.0683,142.096,-65.2409,737.869,344.138,100,100,100,-129.975,627.801,355.772,-34.5385,637.272,384.096,-129.975,627.801,355.772,-34.5385,637.272,384.096
1089,0,75.826,-47.2753,-66.9622,-88.9861,581.089,299.695,100,100,100,-97.8173,28.0317,142.024,-65.5079,737.75,344.024,100,100,100,-130.259,627.702,355.508,-34.8495,637.15,383.929,-130.259,627.702,355.508,-34.8495,637.15,383.929
1090,0,75.8695,-47.3718,-66.9546,-89.2411,581.027,299.496,100,100,100,-97.886,28.0139,141.933,-65.7478,737.707,343.92,100,100,100,-130.552,627.675,355.266,-35.1765,637.06,383.821,-130.552,627.675,355.266,-35.1765,637.06,383.821
1091,0,75.8831,-47.5161,-67.009,-89.4122,581.013,299.331,100,100,100,-97.9272,27.9793,141.865,-65.9475,737.724,343.801,100,100,100,-130.742,627.725,355.038,-35.3863,636.988,383.699,-130.742,627.725,355.038,-35.3863,636.988,383.699
1092,0,75.8985,-47.6218,-67.0227,-89.6163,581.011,299.233,100,100,100,-97.9328,27.9961,141.808,-66.1185,737.764,343.704,100,100,100,-130.972,627.796,354.89,-35.6306,636.968,383.629,-130.972,627.796,354.89,-35.6306,636.968,383.629
1093,0,75.9514,-47.7463,-67.0491,-89.7945,580.987,299.197,100,100,100,-97.9242,28.0132,141.733,-66.3125,737.768,343.642,100,100,100,-131.226,627.84,354.781,-35.904,636.881,383.627,-131.226,627.84,354.781,-35.904,636.881,383.627
1094,0,75.9835,-47.8288,-67.0792,-89.9712,580.867,299.157,100,100,100,-97.9048,28.0182,141.67,-66.5102,737.675,343.568,100,100,100,-131.466,627.779,354.675,-36.1539,636.708,383.588,-131.466,627.779,354.675,-36.1539,636.708,383.588
1095,0,75.9989,-47.8577,-67.0646,-90.1511,580.718,299.041,100,100,100,-97.9067,27.981,141.596,-66.7141,737.501,343.511,100,100,100,-131.712,627.639,354.508,-36.4139,636.519,383.482,-131.712,627.639,354.508,-36.4139,636.519,383.482
1096,0,76.0194,-47.8373,-67.0299,-90.3292,580.553,298.876,100,100,100,-97.934,27.9125,141.548,-66.8889,737.292,343.448,100,100,100,-131.913,627.433,354.321,-36.6313,636.331,383.342,-131.913,627.433,354.321,-36.6313,636.331,383.342
1097,0,76.0196,-47.8534,-67.0163,-90.4426,580.423,298.727,100,100,100,-97.9836,27.8356,141.546,-67.0047,737.113,343.384,100,100,100,-131.995,627.255,354.158,-36.7267,636.185,383.215,-131.995,627.255,354.158,-36.7267,636.185,383.215
1098,0,75.9782,-47.8648,-67.0227,-90.505,580.336,298.615,100,100,100,-98.0396,27.8119,141.538,-67.0814,737.005,343.329,100,100,100,-132.022,627.159,354.054,-36.7578,636.11,383.117,-132.022,627.159,354.054,-36.7578,636.11,383.117
1099,0,75.9587,-47.9,-67.0203,-90.5385,580.286,298.529,100,100,100,-97.9679,27.777,141.627,-67.0954,736.952,343.205,100,100,100,-132.006,627.108,353.963,-36.7265,636.068,382.972,-132.006,627.108,353.963,-36.7265,636.068,382.972
